subject,session,trial,task,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
9,2,108,2,1,2,1,2,1,1.25962299207504,0,NaN,0
9,2,109,2,1,2,1,2,1,1.31960503931671,0,NaN,0
9,2,110,2,2,4,0,3,2,1.32960204719032,0,NaN,0
9,2,111,2,2,1,1,1,2,1.28961401569588,0,NaN,0
9,2,112,2,1,1,0,2,2,1.2196349605806,0,NaN,0
9,2,113,2,1,3,1,3,1,1.37958708655838,0,NaN,0
9,2,114,2,1,4,1,4,2,1.14965590546532,0,NaN,0
9,2,115,2,1,5,1,5,2,1.28961401569588,0,NaN,0
9,2,116,2,1,7,1,7,1,1.00969779523476,0,NaN,0
9,2,117,2,1,6,1,6,2,1.24962598420143,0,NaN,0
9,2,118,2,1,4,1,4,1,1.28961401569588,0,NaN,0
9,2,119,2,1,2,1,2,2,1.29961102356949,0,NaN,0
9,2,120,2,2,5,1,5,2,1.0496858267292,0,NaN,0
9,2,121,2,2,5,1,5,2,1.22963196845421,0,NaN,0
9,2,122,2,1,4,0,8,1,1.27961700782226,0,NaN,0
9,2,123,2,2,3,1,3,1,1.11966488184448,0,NaN,0
9,2,124,2,1,3,1,3,2,1.03968881885559,0,NaN,0
9,2,125,2,1,7,1,7,2,1.37958708655838,0,NaN,0
9,2,126,2,1,4,1,4,2,1.22963196845421,0,NaN,0
9,2,127,2,1,6,0,8,1,1.11966488184448,0,NaN,0
9,2,128,2,2,7,1,7,2,1.26961999994865,0,NaN,0
9,2,129,2,2,3,1,3,2,1.1396588975917,0,NaN,0
9,2,130,2,1,8,1,8,1,1.03968881885559,0,NaN,0
9,2,131,2,1,5,1,5,1,1.31960503931671,0,NaN,0
9,2,132,2,1,6,1,6,1,1.31960503931671,0,NaN,0
9,2,133,2,2,3,0,2,2,1.33959905506393,0,NaN,0
9,2,134,2,1,6,1,6,2,1.02969181098198,0,NaN,0
9,2,135,2,1,3,1,3,2,1.2196349605806,0,NaN,0
9,2,136,2,1,6,1,6,1,1.26961999994865,0,NaN,0
9,2,137,2,2,7,1,7,1,1.38958409443199,0,NaN,0
9,2,138,2,2,2,0,5,1,1.24962598420143,0,NaN,0
9,2,139,2,2,4,1,4,1,1.34959606293754,0,NaN,0
9,2,140,2,1,8,1,8,1,1.1396588975917,0,NaN,0
9,2,141,2,2,1,1,1,1,1.01969480310837,0,NaN,0
9,2,142,2,1,6,1,6,1,1.29961102356949,0,NaN,0
9,2,143,2,1,6,1,6,1,1.14965590546532,0,NaN,0
9,2,144,2,1,5,0,7,1,1.03968881885559,0,NaN,0
9,2,145,2,1,2,0,1,1,1.17964692908615,0,NaN,0
9,2,146,2,2,8,1,8,2,1.14965590546532,0,NaN,0
9,2,147,2,2,4,1,4,2,1.27961700782226,0,NaN,0
9,2,148,2,2,1,1,1,2,1.22963196845421,0,NaN,0
9,2,149,2,2,4,1,4,1,1.0496858267292,0,NaN,0
9,2,150,2,1,2,1,2,2,1.19964094483337,0,NaN,0
9,2,151,2,2,2,1,2,1,1.14965590546532,0,NaN,0
9,2,152,2,2,6,1,6,2,1.19964094483337,0,NaN,0
9,2,153,2,1,7,0,6,2,1.01969480310837,0,NaN,0
9,2,154,2,1,5,1,5,2,1.12966188971809,0,NaN,0
9,2,155,2,1,4,1,4,1,1.18964393695976,0,NaN,0
9,2,156,2,2,2,1,2,2,1.02969181098198,0,NaN,0
9,2,157,2,2,5,0,7,1,1.24962598420143,0,NaN,0
9,2,158,2,2,5,1,5,2,1.17964692908615,0,NaN,0
9,2,159,2,1,7,1,7,2,1.36959007868477,0,NaN,0
9,2,160,2,1,1,1,1,1,1.3995811023056,0,NaN,0
9,2,161,2,2,2,1,2,2,1.2196349605806,0,NaN,0
9,2,162,2,1,4,1,4,1,1.14965590546532,0,NaN,0
9,2,163,2,2,8,1,8,1,1.23962897632782,0,NaN,0
9,2,164,2,2,5,1,5,2,1.06967984247642,0,NaN,0
9,2,165,2,1,7,1,7,1,1.20963795270698,0,NaN,0
9,2,166,2,1,7,1,7,1,1.25962299207504,0,NaN,0
9,2,167,2,1,3,1,3,1,1.06967984247642,0,NaN,0
9,2,168,2,1,8,1,8,1,1.1396588975917,0,NaN,0
9,2,169,2,2,7,1,7,1,1.07967685035004,0,NaN,0
9,2,170,2,2,3,1,3,1,1.19964094483337,0,NaN,0
9,2,171,2,2,3,0,2,1,1.24962598420143,0,NaN,0
9,2,172,2,2,4,1,4,2,1.20963795270698,0,NaN,0
9,2,173,2,1,8,1,8,2,1.37958708655838,0,NaN,0
9,2,174,2,1,6,1,6,2,1.20963795270698,0,NaN,0
9,2,175,2,1,4,1,4,1,1.02969181098198,0,NaN,0
9,2,176,2,2,4,0,2,1,1.29961102356949,0,NaN,0
9,2,177,2,2,6,1,6,2,1.28961401569588,0,NaN,0
9,2,178,2,1,8,1,8,1,1.0496858267292,0,NaN,0
9,2,179,2,2,3,1,3,1,1.06967984247642,0,NaN,0
9,2,180,2,2,6,1,6,2,0.999700787361144,0,NaN,0
9,2,181,2,1,3,1,3,2,1.37958708655838,0,NaN,0
9,2,182,2,2,2,1,2,2,1.02969181098198,0,NaN,0
9,2,183,2,2,7,1,7,2,1.01969480310837,0,NaN,0
9,2,184,2,2,1,1,1,1,1.0496858267292,0,NaN,0
9,2,185,2,1,5,1,5,1,1.1396588975917,0,NaN,0
9,2,186,2,1,1,1,1,1,1.33959905506393,0,NaN,0
9,2,187,2,2,5,0,4,1,1.26961999994865,0,NaN,0
9,2,188,2,2,2,1,2,2,1.19964094483337,0,NaN,0
9,2,189,2,2,6,1,6,2,1.33959905506393,0,NaN,0
9,2,190,2,1,8,1,8,2,1.35959307081116,0,NaN,0
9,2,191,2,2,6,0,1,1,1.34959606293754,0,NaN,0
9,2,192,2,1,1,1,1,2,1.33959905506393,0,NaN,0
9,2,193,2,1,1,1,1,1,1.17964692908615,0,NaN,0
9,2,194,2,1,2,1,2,1,1.09967086609726,0,NaN,0
9,2,195,2,2,2,1,2,1,1.29961102356949,0,NaN,0
9,2,196,2,1,7,0,5,2,1.2196349605806,0,NaN,0
9,2,197,2,1,8,0,5,2,1.11966488184448,0,NaN,0
9,2,198,2,1,7,1,7,1,1.19964094483337,0,NaN,0
9,2,199,2,1,5,1,5,2,1.03968881885559,0,NaN,0
9,2,200,2,2,7,1,7,2,1.23962897632782,0,NaN,0
9,2,201,2,2,4,1,4,1,1.11966488184448,0,NaN,0
9,2,202,2,1,4,1,4,2,1.23962897632782,0,NaN,0
9,2,203,2,1,3,0,5,2,1.35959307081116,0,NaN,0
9,2,204,2,1,5,1,5,2,1.31960503931671,0,NaN,0
9,2,205,2,1,1,0,5,1,1.35959307081116,0,NaN,0
9,2,206,2,2,8,1,8,2,1.02969181098198,0,NaN,0
9,2,207,2,2,1,1,1,1,1.19964094483337,0,NaN,0
9,2,208,2,1,3,1,3,2,1.10966787397087,0,NaN,0
9,2,209,2,2,2,1,2,2,1.2196349605806,0,NaN,0
9,2,210,2,1,5,1,5,1,1.00969779523476,0,NaN,0
9,2,211,2,2,3,1,3,2,0.999700787361144,0,NaN,0
9,2,212,2,1,2,1,2,1,1.02969181098198,0,NaN,0
9,2,213,2,2,5,1,5,2,1.24962598420143,0,NaN,0
9,2,214,2,2,4,0,3,2,1.15965291333893,0,NaN,0
9,2,215,2,2,1,1,1,1,1.29961102356949,0,NaN,0
9,2,216,2,2,6,1,6,1,1.24962598420143,0,NaN,0
9,2,217,2,2,6,0,7,1,1.23962897632782,0,NaN,0
9,2,218,2,2,5,1,5,2,1.37958708655838,0,NaN,0
9,2,219,2,1,8,1,8,1,1.1396588975917,0,NaN,0
9,2,220,2,1,6,1,6,1,1.19964094483337,0,NaN,0
9,2,221,2,2,8,0,1,2,1.09967086609726,0,NaN,0
9,2,222,2,2,8,1,8,1,1.25962299207504,0,NaN,0
9,2,223,2,2,2,0,1,2,1.09967086609726,0,NaN,0
9,2,224,2,2,1,0,6,2,1.19964094483337,0,NaN,0
9,2,225,2,2,3,1,3,1,1.00969779523476,0,NaN,0
9,2,226,2,1,7,0,6,1,1.16964992121254,0,NaN,0
9,2,227,2,1,4,1,4,2,1.2196349605806,0,NaN,0
9,2,228,2,1,4,1,4,2,1.35959307081116,0,NaN,0
9,2,229,2,2,6,1,6,1,1.19964094483337,0,NaN,0
9,2,230,2,1,2,1,2,2,1.1396588975917,0,NaN,0
9,2,231,2,1,2,0,6,1,1.09967086609726,0,NaN,0
9,2,232,2,2,3,1,3,2,1.27961700782226,0,NaN,0
9,2,233,2,2,1,1,1,2,1.33959905506393,0,NaN,0
9,2,234,2,2,6,1,6,2,1.11966488184448,0,NaN,0
9,2,235,2,1,7,1,7,2,1.38958409443199,0,NaN,0
9,2,236,2,1,5,0,1,1,1.07967685035004,0,NaN,0
9,2,237,2,1,7,1,7,1,1.0496858267292,0,NaN,0
9,2,238,2,1,1,1,1,2,1.16964992121254,0,NaN,0
9,2,239,2,2,5,1,5,1,1.25962299207504,0,NaN,0
9,2,240,2,1,4,1,4,2,1.03968881885559,0,NaN,0
9,2,241,1,1,4,1,4,1,1.17964692908615,1,0.908471438237029,1
9,2,242,1,2,2,0,7,2,1.36959007868477,2,0.943082029880316,1
9,2,243,1,2,7,1,7,1,1.32960204719032,1,1.05963611523475,1
9,2,244,1,2,8,1,8,2,1.16964992121254,2,0.532241266599158,1
9,2,245,1,1,3,0,4,2,1.11966488184448,2,0.952499173919932,1
9,2,246,1,1,8,0,7,2,1.20963795270698,2,0.779048215856164,1
9,2,247,1,1,5,1,5,2,1.26961999994865,2,0.745576314333448,1
9,2,248,1,1,3,1,3,1,1.00969779523476,1,0.660108127096464,1
9,2,249,1,1,6,1,6,1,1.08967385822365,2,0.724563575771754,0
9,2,250,1,1,1,1,1,1,1.37958708655838,1,0.899283799841214,1
9,2,251,1,2,2,1,2,2,1.32960204719032,2,0.693959782056481,1
9,2,252,1,1,2,1,2,1,1.16964992121254,1,0.550097661063774,1
9,2,253,1,1,7,1,7,2,1.08967385822365,2,0.678298088772863,1
9,2,254,1,1,1,0,8,2,1.07967685035004,2,0.829808022092038,1
9,2,255,1,1,1,1,1,2,1.35959307081116,2,0.619594251125818,1
9,2,256,1,2,3,0,4,2,1.31960503931671,2,0.792211291165586,1
9,2,257,1,2,8,1,8,2,1.23962897632782,2,0.560637529619271,1
9,2,258,1,2,1,1,1,1,1.24962598420143,1,0.495552294643858,1
9,2,259,1,1,4,1,4,2,1.12966188971809,2,0.83341311386539,1
9,2,260,1,2,8,1,8,2,1.16964992121254,2,0.50014725424262,1
9,2,261,1,1,1,1,1,2,1.33959905506393,2,0.64474892510043,1
9,2,262,1,1,7,1,7,1,1.33959905506393,1,0.589147832710296,1
9,2,263,1,2,4,0,3,2,1.3096080314431,1,0.915674209183635,0
9,2,264,1,1,1,0,2,2,1.09967086609726,1,0.744209544071055,0
9,2,265,1,2,3,1,3,1,1.12966188971809,1,0.541119571302261,1
9,2,266,1,1,5,1,5,2,1.16964992121254,2,0.579182155921444,1
9,2,267,1,2,8,1,8,1,1.33959905506393,1,0.513753945429926,1
9,2,268,1,1,7,1,7,1,1.02969181098198,1,0.444497409724136,1
9,2,269,1,1,6,1,6,2,1.17964692908615,2,0.608945759406197,1
9,2,270,1,1,8,1,8,2,1.17964692908615,2,0.773251844097103,1
9,2,271,1,2,3,1,3,2,1.25962299207504,2,0.773792679141479,1
9,2,272,1,2,8,1,8,2,1.03968881885559,2,0.846790584510018,1
9,2,273,1,2,7,0,2,1,1.34959606293754,1,0.718690512065223,1
9,2,274,1,2,5,1,5,1,1.16964992121254,1,0.761218050603929,1
9,2,275,1,1,3,1,3,2,1.02969181098198,2,0.551620096026454,1
9,2,276,1,2,5,1,5,1,1.00969779523476,1,0.442149324640923,1
9,2,277,1,1,7,1,7,1,1.3096080314431,1,1.06066475668558,1
9,2,278,1,1,2,1,2,2,1.16964992121254,2,0.617308602981211,1
9,2,279,1,2,3,1,3,1,1.06967984247642,1,0.587616274544416,1
9,2,280,1,2,5,1,5,2,1.01969480310837,2,0.640571352163533,1
9,2,281,1,2,8,1,8,1,1.3995811023056,1,0.566914295177412,1
9,2,282,1,1,2,0,4,2,1.3096080314431,1,1.03131454846516,0
9,2,283,1,2,1,1,1,1,1.19964094483337,1,0.755904068351811,1
9,2,284,1,1,6,1,6,2,1.2196349605806,2,0.690416842120612,1
9,2,285,1,1,7,1,7,1,1.00969779523476,1,0.643065693639073,1
9,2,286,1,1,6,1,6,1,1.38958409443199,1,0.783484089555714,1
9,2,287,1,2,4,0,5,1,1.00969779523476,1,0.825942063653201,1
9,2,288,1,1,2,1,2,1,1.18964393695976,1,0.79442138775994,1
9,2,289,1,2,6,1,6,1,1.10966787397087,1,0.628953804931371,1
9,2,290,1,1,3,1,3,1,1.14965590546532,1,0.55357702366382,1
9,2,291,1,2,7,1,7,2,1.35959307081116,2,0.596019032145705,1
9,2,292,1,1,2,1,2,1,1.19964094483337,1,0.524990598820295,1
9,2,293,1,1,1,1,1,2,1.29961102356949,2,0.607086336032808,1
9,2,294,1,1,6,0,3,1,1.11966488184448,1,0.86144558905653,1
9,2,295,1,2,6,1,6,1,1.1396588975917,1,0.611976944521302,1
9,2,296,1,2,4,1,4,1,1.31960503931671,1,0.598595197374379,1
9,2,297,1,1,4,1,4,2,1.27961700782226,2,0.69308081820418,1
9,2,298,1,2,4,1,4,1,1.17964692908615,1,0.587655618372082,1
9,2,299,1,1,1,1,1,1,1.07967685035004,1,0.596317532035755,1
9,2,300,1,1,7,1,7,1,1.20963795270698,1,0.533461210266978,1
9,2,301,1,1,2,1,2,1,1.3995811023056,1,0.549331311784044,1
9,2,302,1,1,6,0,8,2,1.35959307081116,1,0.677801444257057,0
9,2,303,1,2,3,1,3,2,1.24962598420143,1,0.598050941131078,0
9,2,304,1,2,3,1,3,2,1.01969480310837,1,0.684574284132395,0
9,2,305,1,1,4,1,4,2,1.33959905506393,2,0.521280875280354,1
9,2,306,1,1,4,1,4,2,1.3096080314431,2,0.571692859295581,1
9,2,307,1,2,7,0,3,1,1.17964692908615,1,0.512316470321821,1
9,2,308,1,1,2,1,2,2,1.00969779523476,2,0.529027617369138,1
9,2,309,1,2,5,0,1,1,1.02969181098198,2,0.799252410306508,0
9,2,310,1,1,8,0,7,2,1.06967984247642,1,0.953491322547052,0
9,2,311,1,1,5,1,5,1,0.999700787361144,2,0.75413131543246,0
9,2,312,1,2,6,1,6,1,1.00969779523476,2,0.776604907314322,0
9,2,313,1,1,5,0,4,2,1.15965291333893,1,1.03370112206903,0
9,2,314,1,2,4,1,4,1,1.38958409443199,1,0.547779796605028,1
9,2,315,1,1,2,1,2,2,1.20963795270698,2,0.724369707648293,1
9,2,316,1,1,5,1,5,1,1.38958409443199,1,0.696876641999552,1
9,2,317,1,1,1,1,1,1,1.36959007868477,1,0.553488927707804,1
9,2,318,1,1,8,1,8,1,1.11966488184448,1,0.487838053973974,1
9,2,319,1,2,5,1,5,2,1.08967385822365,2,0.690300806349114,1
9,2,320,1,2,6,1,6,2,1.29961102356949,1,0.694937390573614,0
9,2,321,1,1,2,1,2,2,1.34959606293754,2,0.796271973027615,1
9,2,322,1,1,7,1,7,1,1.16964992121254,1,0.480390096872725,1
9,2,323,1,1,5,0,6,1,1.08967385822365,1,0.701378658941394,1
9,2,324,1,1,5,1,5,1,1.14965590546532,1,0.601822531411017,1
9,2,325,1,1,4,1,4,2,1.09967086609726,2,0.658262103428569,1
9,2,326,1,1,4,0,8,2,1.35959307081116,1,1.05527835898465,0
9,2,327,1,2,8,0,1,1,1.12966188971809,1,0.677288834136561,1
9,2,328,1,2,7,0,3,2,1.18964393695976,1,0.921736294309085,0
9,2,329,1,2,1,1,1,2,1.33959905506393,2,0.532195365467487,1
9,2,330,1,1,5,1,5,2,1.16964992121254,2,0.680996561975917,1
9,2,331,1,2,4,1,4,1,1.3096080314431,2,0.705920589905872,0
9,2,332,1,2,4,1,4,2,1.3995811023056,2,0.523987616390514,1
9,2,333,1,1,1,1,1,2,1.12966188971809,2,0.618642871824704,1
9,2,334,1,2,3,1,3,1,1.26961999994865,1,0.573043093747401,1
9,2,335,1,1,1,1,1,1,1.07967685035004,1,0.545567989407573,1
9,2,336,1,2,8,1,8,1,1.05968283460281,1,0.511943844387133,1
9,2,337,1,1,3,1,3,1,1.29961102356949,1,0.70842861618803,1
9,2,338,1,2,3,1,3,2,1.34959606293754,2,0.662668611810659,1
9,2,339,1,2,2,1,2,1,1.07967685035004,1,0.703362671090872,1
9,2,340,1,1,3,0,2,1,1.36959007868477,1,0.603988722577924,1
9,2,341,1,2,5,0,4,2,1.3995811023056,1,0.882238800480991,0
9,2,342,1,1,3,1,3,2,1.19964094483337,2,0.532963710455078,1
9,2,343,1,1,3,1,3,2,1.37958708655838,2,0.61536079855432,1
9,2,344,1,1,1,1,1,2,1.36959007868477,2,0.58564851310075,1
9,2,345,1,1,7,1,7,1,1.1396588975917,1,0.516743505915656,1
9,2,346,1,1,6,1,6,2,1.31960503931671,2,0.516914566025662,1
9,2,347,1,2,2,1,2,2,1.01969480310837,2,0.561466030740121,1
9,2,348,1,2,6,0,2,1,1.01969480310837,2,0.855810013799783,0
9,2,349,1,2,2,1,2,2,1.11966488184448,2,0.470418432982115,1
9,2,350,1,2,5,1,5,2,1.19964094483337,2,0.680798987552407,1
9,2,351,1,1,6,1,6,1,1.25962299207504,1,0.64537842629943,1
9,2,352,1,2,1,1,1,2,1.03968881885559,2,0.42198475911573,1
9,2,353,1,2,1,1,1,2,1.22963196845421,2,0.474502207958722,1
9,2,354,1,2,8,0,7,2,1.10966787397087,2,0.911370051762788,1
9,2,355,1,1,2,1,2,2,1.37958708655838,2,0.573389775567193,1
9,2,356,1,2,2,0,7,2,1.34959606293754,2,0.923917310683464,1
9,2,357,1,1,6,1,6,1,1.31960503931671,1,0.55836955768973,1
9,2,358,1,2,8,1,8,1,1.23962897632782,1,0.553014806107967,1
9,2,359,1,1,6,1,6,2,1.05968283460281,2,0.507471762964997,1
9,2,360,1,1,5,1,5,1,1.31960503931671,1,0.624264192072587,1
9,2,361,1,2,7,1,7,1,1.0496858267292,1,0.782879677175515,1
9,2,362,1,2,3,0,6,1,1.01969480310837,1,0.899126994740072,1
9,2,363,1,2,7,1,7,2,1.17964692908615,2,0.545967699861649,1
9,2,364,1,2,6,1,6,1,1.00969779523476,2,0.804461190597067,0
9,2,365,1,1,4,1,4,2,1.27961700782226,2,0.958713787644228,1
9,2,366,1,1,6,1,6,1,1.02969181098198,1,0.955483032405027,1
9,2,367,1,2,7,0,5,2,1.38958409443199,2,1.13009605880143,1
9,2,368,1,1,8,1,8,1,1.15965291333893,1,0.576522171242686,1
9,2,369,1,1,6,1,6,2,1.17964692908615,2,0.585401331245521,1
9,2,370,1,1,4,1,4,1,1.0496858267292,1,0.443680027507071,1
9,2,371,1,1,1,0,6,2,1.34959606293754,2,0.794338993808196,1
9,2,372,1,1,4,1,4,1,1.3096080314431,1,0.606747351917875,1
9,2,373,1,1,7,1,7,1,1.19964094483337,1,0.566924273683981,1
9,2,374,1,2,7,1,7,2,1.33959905506393,2,0.553527416228462,1
9,2,375,1,1,4,1,4,1,1.18964393695976,1,0.542012505065941,1
9,2,376,1,2,7,1,7,2,1.36959007868477,2,0.490551922590384,1
9,2,377,1,1,5,1,5,1,1.25962299207504,1,0.610963413379068,1
9,2,378,1,2,8,1,8,2,1.33959905506393,2,0.53932971237009,1
9,2,379,1,2,4,0,7,2,1.16964992121254,2,0.730287532082002,1
9,2,380,1,1,6,1,6,2,1.28961401569588,2,0.574774222037377,1
9,2,381,1,1,2,1,2,1,1.24962598420143,1,0.557207489353459,1
9,2,382,1,2,1,1,1,2,1.11966488184448,2,0.615388738369802,1
9,2,383,1,1,3,1,3,1,1.22963196845421,1,0.549865589520778,1
